date,Unnamed: 0.1,Unnamed: 0,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price,date
2025-05-16,710,710,IBM,2025-05-16,205.0,52.85,call,0,7,0.39269,0.92576,0.00349,-0.06889,0.14406,0.30138,0.158904,0.2480091,0.2498388,2025-05-16
2025-05-16,712,712,IBM,2025-05-16,210.0,40.63,call,0,4,0.36479,0.91632,0.00411,-0.06999,0.15773,0.30546,0.158904,0.09637318,0.09715304,2025-05-16
2025-05-16,713,713,IBM,2025-05-16,210.0,2.16,put,4,413,0.39833,-0.10071,0.00432,-0.05679,0.18093,-0.04531,0.158904,59.51569,2.16,2025-05-16
2025-05-16,714,714,IBM,2025-05-16,215.0,37.65,call,0,36,0.34132,0.90249,0.00492,-0.07246,0.17671,0.30757,0.158904,0.03316432,0.0334655,2025-05-16
2025-05-16,715,715,IBM,2025-05-16,215.0,2.61,put,5,408,0.39193,-0.12554,0.00514,-0.06508,0.21177,-0.05663,0.158904,64.42504,2.61,2025-05-16
2025-05-16,716,716,IBM,2025-05-16,220.0,33.64,call,0,91,0.34178,0.87042,0.00602,-0.08339,0.21648,0.30122,0.158904,0.01955506,33.64,2025-05-16
2025-05-16,717,717,IBM,2025-05-16,220.0,3.35,put,14,408,0.38934,-0.15657,0.00601,-0.07471,0.24603,-0.0709,0.158904,69.36812,3.35,2025-05-16
2025-05-16,718,718,IBM,2025-05-16,225.0,29.25,call,0,123,0.34025,0.83396,0.00714,-0.09361,0.25564,0.2928,0.158904,0.01069387,29.25,2025-05-16
2025-05-16,719,719,IBM,2025-05-16,225.0,4.32,put,28,507,0.38019,-0.18852,0.00693,-0.08158,0.27698,-0.08554,0.158904,74.32016,4.32,2025-05-16
2025-05-16,720,720,IBM,2025-05-16,230.0,29.42,call,8,36,0.33415,0.79472,0.0083,-0.10164,0.29165,0.28309,0.158904,0.0048253,0.004897668,2025-05-16
2025-05-16,721,721,IBM,2025-05-16,230.0,5.4,put,41,278,0.38537,-0.2318,0.00772,-0.09281,0.3128,-0.10589,0.158904,79.29477,5.4,2025-05-16
2025-05-16,722,722,IBM,2025-05-16,235.0,27.51,call,0,43,0.3337,0.74694,0.00934,-0.11064,0.32803,0.26918,0.158904,0.002605322,0.00264927,2025-05-16
2025-05-16,723,723,IBM,2025-05-16,235.0,6.6,put,33,220,0.37165,-0.27041,0.00868,-0.09618,0.33938,-0.12367,0.158904,84.26459,6.6,2025-05-16
2025-05-16,724,724,IBM,2025-05-16,240.0,22.7,call,2,67,0.32882,0.69667,0.01036,-0.11654,0.35839,0.25407,0.158904,0.00113303,22.7,2025-05-16
2025-05-16,725,725,IBM,2025-05-16,240.0,8.35,put,44,447,0.36952,-0.31785,0.00941,-0.10208,0.36574,-0.14611,0.158904,89.24425,8.35,2025-05-16
2025-05-16,726,726,IBM,2025-05-16,245.0,19.58,call,1,123,0.32562,0.64148,0.01119,-0.12103,0.38317,0.23637,0.158904,0.000509956,19.58,2025-05-16
2025-05-16,727,727,IBM,2025-05-16,245.0,10.2,put,66,359,0.36586,-0.36769,0.01004,-0.10557,0.38646,-0.16987,0.158904,94.22562,10.2,2025-05-16
2025-05-16,728,728,IBM,2025-05-16,250.0,16.48,call,9,258,0.32196,0.58327,0.01182,-0.12304,0.40023,0.21699,0.158904,0.000215436,16.48,2025-05-16
2025-05-16,729,729,IBM,2025-05-16,250.0,12.25,put,19,1300,0.36799,-0.42017,0.01036,-0.10885,0.40095,-0.19552,0.158904,99.20867,12.25,2025-05-16
2025-05-16,730,730,IBM,2025-05-16,255.0,13.4,call,17,256,0.32668,0.52377,0.01189,-0.12534,0.40845,0.19602,0.158904,0.0001449065,13.4,2025-05-16
2025-05-16,731,731,IBM,2025-05-16,255.0,14.4,put,47,801,0.35915,-0.47337,0.01081,-0.10623,0.40826,-0.22118,0.158904,104.1916,14.4,2025-05-16
2025-05-16,732,732,IBM,2025-05-16,260.0,11.05,call,11,563,0.32394,0.46461,0.01196,-0.12267,0.40756,0.17521,0.158904,6.247691e-05,11.05,2025-05-16
2025-05-16,733,733,IBM,2025-05-16,260.0,17.6,put,3,3568,0.35702,-0.52703,0.01087,-0.10357,0.40823,-0.2479,0.158904,109.1754,17.6,2025-05-16
2025-05-16,734,734,IBM,2025-05-16,265.0,9.0,call,22,642,0.3212,0.40633,0.01177,-0.11762,0.39784,0.1543,0.158904,2.6063e-05,9.0,2025-05-16
2025-05-16,735,735,IBM,2025-05-16,265.0,20.0,put,196,549,0.36799,-0.57498,0.01038,-0.10351,0.40193,-0.27354,0.158904,114.1595,20.0,2025-05-16
2025-05-16,736,736,IBM,2025-05-16,270.0,7.4,call,528,2907,0.31678,0.34914,0.01139,-0.10983,0.37956,0.13349,0.158904,9.252684e-06,7.4,2025-05-16
2025-05-16,738,738,IBM,2025-05-16,275.0,5.82,call,16,368,0.31632,0.29755,0.01068,-0.1019,0.35528,0.11433,0.158904,4.298548e-06,5.82,2025-05-16
2025-05-16,740,740,IBM,2025-05-16,280.0,4.58,call,8,750,0.31525,0.24995,0.00983,-0.09258,0.32589,0.09649,0.158904,1.875397e-06,4.58,2025-05-16
2025-05-16,742,742,IBM,2025-05-16,285.0,3.7,call,5,879,0.30748,0.20133,0.00891,-0.07951,0.28829,0.07821,0.158904,4.272948e-07,3.7,2025-05-16
2025-05-16,744,744,IBM,2025-05-16,290.0,2.81,call,44,460,0.31495,0.17099,0.00786,-0.07317,0.26051,0.06652,0.158904,4.062283e-07,2.81,2025-05-16
2025-05-16,746,746,IBM,2025-05-16,295.0,2.22,call,1,69,0.31479,0.13903,0.00686,-0.06352,0.2272,0.05426,0.158904,1.871012e-07,2.22,2025-05-16
2025-05-16,747,747,IBM,2025-05-16,295.0,43.1,put,12,1,0.37241,-0.81469,0.007,-0.05544,0.27406,-0.41037,0.158904,144.064,146.0885,2025-05-16
2025-05-16,748,748,IBM,2025-05-16,300.0,1.74,call,2,241,0.31479,0.11192,0.0059,-0.05438,0.19526,0.04381,0.158904,8.712586e-08,1.74,2025-05-16
2025-05-16,750,750,IBM,2025-05-16,305.0,1.29,call,144,96,0.31617,0.0902,0.00502,-0.04651,0.16684,0.03539,0.158904,4.697306e-08,1.29,2025-05-16
2025-05-16,751,751,IBM,2025-05-16,305.0,52.05,put,12,3,0.38491,-0.85878,0.00567,-0.04165,0.22963,-0.44347,0.158904,154.0322,155.8444,2025-05-16
2025-05-16,752,752,IBM,2025-05-16,310.0,1.06,call,1,63,0.31922,0.07337,0.00425,-0.04006,0.14278,0.02884,0.158904,3.069757e-08,1.06,2025-05-16
2025-05-16,754,754,IBM,2025-05-16,315.0,0.83,call,6,27,0.32013,0.05822,0.00354,-0.03349,0.11933,0.02293,0.158904,1.601306e-08,1.611143e-08,2025-05-16
2025-05-16,756,756,IBM,2025-05-16,320.0,0.65,call,1,21,0.32653,0.04891,0.00303,-0.02967,0.10394,0.01927,0.158904,1.572128e-08,1.580536e-08,2025-05-16
2025-05-16,758,758,IBM,2025-05-16,325.0,0.5,call,1,6,0.32425,0.03705,0.00243,-0.02349,0.08303,0.01463,0.158904,5.815922e-09,5.840774e-09,2025-05-16
2025-05-16,760,760,IBM,2025-05-16,330.0,0.94,call,0,6,0.33004,0.03099,0.00206,-0.0206,0.07169,0.01225,0.158904,5.548224e-09,5.568683e-09,2025-05-16
2025-05-16,762,762,IBM,2025-05-16,335.0,0.9,call,0,4,0.34421,0.02927,0.00189,-0.02044,0.06837,0.01154,0.158904,1.358375e-08,1.363147e-08,2025-05-16
2025-05-16,764,764,IBM,2025-05-16,340.0,0.5,call,0,2,0.36083,0.02876,0.00178,-0.02108,0.06739,0.01132,0.158904,3.921263e-08,3.934825e-08,2025-05-16
2025-05-16,766,766,IBM,2025-05-16,345.0,0.35,call,0,1,0.37409,0.02725,0.00164,-0.02085,0.06441,0.01071,0.158904,7.551015e-08,7.575953e-08,2025-05-16
2025-06-20,768,768,IBM,2025-06-20,80.0,172.5,call,0,0,0.86859,0.99778,6e-05,-0.01342,0.009,0.20421,0.254795,71.96797,72.00057,2025-06-20
2025-06-20,772,772,IBM,2025-06-20,90.0,125.1,call,0,0,0.10771,1.0,0.0,-0.01056,0.0,0.23162,0.254795,60.45746,60.45746,2025-06-20
2025-06-20,776,776,IBM,2025-06-20,100.0,148.12,call,0,2,0.1011,1.0,0.0,-0.01173,0.0,0.25736,0.254795,50.50829,50.50829,2025-06-20
2025-06-20,786,786,IBM,2025-06-20,125.0,89.7,call,0,0,0.08458,1.0,0.0,-0.01466,0.0,0.3217,0.254795,25.63537,25.63537,2025-06-20
2025-06-20,788,788,IBM,2025-06-20,130.0,92.02,call,0,0,0.08127,1.0,0.0,-0.01525,0.0,0.33456,0.254795,20.66099,20.66099,2025-06-20
2025-06-20,790,790,IBM,2025-06-20,135.0,120.53,call,0,0,0.07797,1.0,0.0,-0.01584,0.0,0.34743,0.254795,15.69035,15.69035,2025-06-20
2025-06-20,792,792,IBM,2025-06-20,140.0,86.65,call,0,3,0.07466,1.0,0.0,-0.01642,0.0,0.3603,0.254795,10.76225,10.76225,2025-06-20
2025-06-20,794,794,IBM,2025-06-20,145.0,109.96,call,0,80,0.07136,1.0,0.0,-0.01701,0.0,0.37317,0.254795,6.113233,109.96,2025-06-20
2025-06-20,796,796,IBM,2025-06-20,150.0,102.21,call,0,86,0.06805,1.0,0.0,-0.0176,0.0,0.38604,0.254795,2.453946,102.21,2025-06-20
2025-06-20,798,798,IBM,2025-06-20,155.0,108.28,call,0,436,0.06475,1.0,0.0,-0.01818,0.0,0.3989,0.254795,0.549254,108.28,2025-06-20
2025-06-20,800,800,IBM,2025-06-20,160.0,95.01,call,1,76,0.06144,1.0,0.0,-0.01877,0.0,0.41177,0.254795,0.05071773,95.01,2025-06-20
2025-06-20,802,802,IBM,2025-06-20,165.0,97.15,call,0,169,0.05814,1.0,0.0,-0.01935,0.0,0.42464,0.254795,0.001351649,97.15,2025-06-20
2025-06-20,804,804,IBM,2025-06-20,170.0,77.5,call,0,258,0.05483,1.0,0.0,-0.01994,0.0,0.43751,0.254795,6.673183e-06,77.5,2025-06-20
2025-06-20,806,806,IBM,2025-06-20,175.0,86.35,call,0,324,0.05153,1.0,0.0,-0.02053,0.0,0.45038,0.254795,3.477211e-09,86.35,2025-06-20
2025-06-20,808,808,IBM,2025-06-20,180.0,81.97,call,0,197,0.04823,1.0,0.0,-0.02111,0.0,0.46324,0.254795,8.850174e-14,81.97,2025-06-20
2025-06-20,809,809,IBM,2025-06-20,180.0,0.85,put,6,708,0.40443,-0.03537,0.00149,-0.02025,0.10058,-0.02534,0.254795,32.63497,0.85,2025-06-20
2025-06-20,810,810,IBM,2025-06-20,185.0,62.69,call,0,448,0.04492,1.0,0.0,-0.0217,0.0,0.47611,0.254795,3.680594e-20,62.69,2025-06-20
2025-06-20,811,811,IBM,2025-06-20,185.0,1.18,put,4,843,0.3997,-0.04535,0.00185,-0.02441,0.12309,-0.03256,0.254795,36.76914,1.18,2025-06-20
2025-06-20,812,812,IBM,2025-06-20,190.0,59.75,call,0,584,0.04162,1.0,0.0,-0.02229,0.0,0.48898,0.254795,5.441146e-29,59.75,2025-06-20
2025-06-20,814,814,IBM,2025-06-20,195.0,57.79,call,0,399,0.18827,0.99798,0.00026,-0.02363,0.00826,0.50048,0.254795,0.01677335,57.79,2025-06-20
2025-06-20,816,816,IBM,2025-06-20,200.0,48.74,call,0,11410,0.26845,0.969,0.00202,-0.03523,0.09023,0.49316,0.254795,0.15735,48.74,2025-06-20
2025-06-20,817,817,IBM,2025-06-20,200.0,1.87,put,5,2801,0.37318,-0.08249,0.00316,-0.03586,0.19636,-0.05942,0.254795,49.93377,1.87,2025-06-20
2025-06-20,818,818,IBM,2025-06-20,210.0,42.3,call,0,1008,0.28446,0.92407,0.00389,-0.04981,0.18441,0.487,0.254795,0.09076954,42.3,2025-06-20
2025-06-20,819,819,IBM,2025-06-20,210.0,2.99,put,2,2405,0.36098,-0.12218,0.00435,-0.04565,0.26146,-0.08839,0.254795,59.37053,2.99,2025-06-20
2025-06-20,820,820,IBM,2025-06-20,220.0,39.2,call,4,2485,0.28842,0.86416,0.00586,-0.06412,0.28141,0.46963,0.254795,0.03906355,39.2,2025-06-20
2025-06-20,821,821,IBM,2025-06-20,220.0,4.4,put,19,1227,0.34833,-0.1741,0.00572,-0.05502,0.3316,-0.12655,0.254795,69.06089,4.4,2025-06-20
2025-06-20,822,822,IBM,2025-06-20,230.0,31.3,call,2,2314,0.29101,0.78562,0.00777,-0.07762,0.37647,0.43792,0.254795,0.01601494,31.3,2025-06-20
2025-06-20,823,823,IBM,2025-06-20,230.0,6.81,put,19,2222,0.33949,-0.24156,0.00712,-0.06388,0.40263,-0.17682,0.254795,78.90168,6.81,2025-06-20
2025-06-20,824,824,IBM,2025-06-20,240.0,24.4,call,9,1653,0.29528,0.69129,0.00924,-0.08855,0.45448,0.39308,0.254795,0.007015191,24.4,2025-06-20
2025-06-20,825,825,IBM,2025-06-20,240.0,10.25,put,5,674,0.33324,-0.32244,0.00834,-0.07035,0.46299,-0.23815,0.254795,88.80735,10.25,2025-06-20
2025-06-20,826,826,IBM,2025-06-20,250.0,18.3,call,8,2749,0.29269,0.59065,0.01029,-0.09285,0.50152,0.34218,0.254795,0.002254875,18.3,2025-06-20
2025-06-20,827,827,IBM,2025-06-20,250.0,13.87,put,11,925,0.33903,-0.41297,0.0089,-0.07556,0.50256,-0.30965,0.254795,98.74401,13.87,2025-06-20
2025-06-20,828,828,IBM,2025-06-20,260.0,13.35,call,19,1694,0.28964,0.4859,0.01067,-0.09147,0.51454,0.28595,0.254795,0.0006643474,13.35,2025-06-20
2025-06-20,829,829,IBM,2025-06-20,260.0,18.75,put,26,380,0.32486,-0.50579,0.00951,-0.07059,0.51481,-0.38242,0.254795,108.6822,18.75,2025-06-20
2025-06-20,830,830,IBM,2025-06-20,270.0,9.35,call,12,3711,0.28385,0.38221,0.01041,-0.08394,0.49226,0.22816,0.254795,0.0001521604,9.35,2025-06-20
2025-06-20,832,832,IBM,2025-06-20,280.0,6.3,call,32,3403,0.28278,0.28998,0.00938,-0.07372,0.44176,0.17488,0.254795,4.432789e-05,6.3,2025-06-20
2025-06-20,834,834,IBM,2025-06-20,290.0,4.3,call,10,767,0.28355,0.21356,0.00795,-0.06197,0.37562,0.1298,0.254795,1.457884e-05,4.3,2025-06-20
2025-06-20,836,836,IBM,2025-06-20,300.0,2.86,call,12,1366,0.28492,0.15319,0.00643,-0.05003,0.30515,0.0937,0.254795,5.052375e-06,2.86,2025-06-20
2025-06-20,838,838,IBM,2025-06-20,310.0,1.93,call,2,236,0.28827,0.10894,0.00502,-0.03961,0.24099,0.06694,0.254795,2.135277e-06,1.93,2025-06-20
2025-06-20,840,840,IBM,2025-06-20,320.0,1.28,call,1,318,0.29223,0.07687,0.00382,-0.03079,0.18615,0.04741,0.254795,9.901009e-07,1.28,2025-06-20
2025-06-20,842,842,IBM,2025-06-20,330.0,1.13,call,0,381,0.29162,0.05086,0.00278,-0.02215,0.13493,0.03151,0.254795,2.956502e-07,1.13,2025-06-20
2025-06-20,844,844,IBM,2025-06-20,340.0,1.25,call,0,291,0.3029,0.03894,0.00216,-0.01845,0.10881,0.02413,0.254795,3.168544e-07,1.25,2025-06-20
2025-06-20,846,846,IBM,2025-06-20,350.0,0.35,call,4,33,0.29483,0.0223,0.0014,-0.01127,0.06852,0.0139,0.254795,4.311787e-08,4.326861e-08,2025-06-20
2025-07-18,862,862,IBM,2025-07-18,140.0,125.73,call,0,0,0.0578,1.0,0.0,-0.01637,0.0,0.46495,0.331507,10.94422,10.94422,2025-07-18
2025-07-18,868,868,IBM,2025-07-18,155.0,65.22,call,0,10,0.05013,1.0,0.0,-0.01812,0.0,0.51476,0.331507,0.4354198,0.4354198,2025-07-18
2025-07-18,870,870,IBM,2025-07-18,160.0,104.16,call,0,10,0.04757,1.0,0.0,-0.01871,0.0,0.53137,0.331507,0.02629309,0.02629309,2025-07-18
2025-07-18,872,872,IBM,2025-07-18,165.0,95.56,call,0,13,0.04501,1.0,0.0,-0.01929,0.0,0.54797,0.331507,0.0003232745,0.0003232745,2025-07-18
2025-07-18,874,874,IBM,2025-07-18,170.0,90.5,call,0,7,0.04245,1.0,0.0,-0.01987,0.0,0.56458,0.331507,4.606145e-07,4.606145e-07,2025-07-18
2025-07-18,878,878,IBM,2025-07-18,180.0,77.15,call,0,13,0.26678,0.99109,0.00062,-0.0246,0.0354,0.58978,0.331507,1.578785,1.581628,2025-07-18
2025-07-18,880,880,IBM,2025-07-18,185.0,40.11,call,0,4,0.28248,0.9812,0.00111,-0.02877,0.06746,0.59736,0.331507,1.366688,1.371374,2025-07-18
2025-07-18,882,882,IBM,2025-07-18,190.0,62.31,call,0,11,0.30275,0.96404,0.00178,-0.03533,0.11602,0.59806,0.331507,1.28144,1.288988,2025-07-18
2025-07-18,884,884,IBM,2025-07-18,195.0,36.48,call,0,49,0.29071,0.95665,0.00215,-0.03736,0.13505,0.60794,0.331507,0.7824973,0.7878653,2025-07-18
2025-07-18,886,886,IBM,2025-07-18,200.0,52.0,call,0,48,0.25153,0.96263,0.00221,-0.03443,0.11973,0.63039,0.331507,0.247989,0.249501,2025-07-18
2025-07-18,887,887,IBM,2025-07-18,200.0,2.36,put,1,779,0.35351,-0.09365,0.00322,-0.03219,0.24559,-0.08819,0.331507,50.01727,2.36,2025-07-18
2025-07-18,888,888,IBM,2025-07-18,205.0,49.15,call,0,41,0.25931,0.94168,0.00306,-0.04013,0.17109,0.62769,0.331507,0.1942999,0.1959917,2025-07-18
2025-07-18,890,890,IBM,2025-07-18,210.0,49.97,call,0,52,0.26525,0.91632,0.00395,-0.0462,0.22584,0.62074,0.331507,0.1475966,49.97,2025-07-18
2025-07-18,891,891,IBM,2025-07-18,210.0,3.9,put,14,113,0.34284,-0.13388,0.00429,-0.03972,0.31703,-0.12667,0.331507,59.29495,3.9,2025-07-18
2025-07-18,892,892,IBM,2025-07-18,215.0,44.0,call,5,399,0.28294,0.87721,0.00489,-0.05547,0.29855,0.6002,0.331507,0.1550885,44.0,2025-07-18
2025-07-18,894,894,IBM,2025-07-18,220.0,38.5,call,0,254,0.2773,0.85051,0.00571,-0.05934,0.34161,0.59177,0.331507,0.08914522,38.5,2025-07-18
2025-07-18,895,895,IBM,2025-07-18,220.0,5.35,put,35,196,0.33857,-0.18862,0.00543,-0.04827,0.39671,-0.17989,0.331507,68.905,5.35,2025-07-18
2025-07-18,896,896,IBM,2025-07-18,225.0,36.75,call,1,104,0.28294,0.81175,0.00649,-0.06568,0.39624,0.57109,0.331507,0.06990947,36.75,2025-07-18
2025-07-18,897,897,IBM,2025-07-18,225.0,6.65,put,67,212,0.32882,-0.21601,0.00607,-0.05025,0.43026,-0.20622,0.331507,73.73252,6.65,2025-07-18
2025-07-18,898,898,IBM,2025-07-18,230.0,33.15,call,1,257,0.28431,0.77268,0.00723,-0.07056,0.44298,0.54992,0.331507,0.04854571,33.15,2025-07-18
2025-07-18,899,899,IBM,2025-07-18,230.0,7.87,put,428,288,0.32501,-0.24945,0.00665,-0.05317,0.46611,-0.23903,0.331507,78.62681,7.87,2025-07-18
2025-07-18,900,900,IBM,2025-07-18,235.0,29.91,call,7,421,0.28248,0.73248,0.00793,-0.07407,0.48331,0.52753,0.331507,0.03017279,29.91,2025-07-18
2025-07-18,901,901,IBM,2025-07-18,235.0,9.25,put,14,239,0.32455,-0.2868,0.00714,-0.05624,0.50005,-0.27633,0.331507,83.5517,9.25,2025-07-18
2025-07-18,902,902,IBM,2025-07-18,240.0,25.87,call,1,344,0.30047,0.68176,0.00809,-0.08131,0.52394,0.49196,0.331507,0.03708968,25.87,2025-07-18
2025-07-18,903,903,IBM,2025-07-18,240.0,11.59,put,2,658,0.32028,-0.32473,0.00765,-0.05773,0.52835,-0.31413,0.331507,88.48096,11.59,2025-07-18
2025-07-18,904,904,IBM,2025-07-18,245.0,23.41,call,6,145,0.28598,0.64197,0.00889,-0.08031,0.54835,0.47059,0.331507,0.01482593,23.41,2025-07-18
2025-07-18,905,905,IBM,2025-07-18,245.0,13.3,put,1,267,0.32135,-0.36576,0.00797,-0.05961,0.55236,-0.35622,0.331507,93.43001,13.3,2025-07-18
2025-07-18,906,906,IBM,2025-07-18,250.0,20.05,call,20,656,0.27989,0.59628,0.00942,-0.08026,0.5687,0.44202,0.331507,0.007467803,20.05,2025-07-18
2025-07-18,907,907,IBM,2025-07-18,250.0,15.35,put,1,1108,0.31708,-0.40692,0.00833,-0.05943,0.56983,-0.39811,0.331507,98.37831,15.35,2025-07-18
2025-07-18,908,908,IBM,2025-07-18,255.0,17.35,call,16,221,0.27867,0.54842,0.00968,-0.0803,0.58153,0.40989,0.331507,0.004517021,17.35,2025-07-18
2025-07-18,909,909,IBM,2025-07-18,255.0,18.05,put,7,206,0.31678,-0.44914,0.00851,-0.05925,0.58108,-0.44236,0.331507,103.336,18.05,2025-07-18
2025-07-18,910,910,IBM,2025-07-18,260.0,15.1,call,25,326,0.27699,0.50027,0.00981,-0.07923,0.58585,0.37681,0.331507,0.002635734,15.1,2025-07-18
2025-07-18,911,911,IBM,2025-07-18,260.0,20.8,put,1,140,0.31571,-0.49135,0.0086,-0.05802,0.58571,-0.48716,0.331507,108.296,20.8,2025-07-18
2025-07-18,912,912,IBM,2025-07-18,265.0,13.18,call,3,289,0.27531,0.45245,0.0098,-0.07718,0.58168,0.34324,0.331507,0.00151392,13.18,2025-07-18
2025-07-18,913,913,IBM,2025-07-18,265.0,23.15,put,1,76,0.31495,-0.53303,0.0086,-0.05601,0.58384,-0.53225,0.331507,113.2584,23.15,2025-07-18
2025-07-18,914,914,IBM,2025-07-18,270.0,11.32,call,5,234,0.27516,0.40646,0.0096,-0.07464,0.56967,0.31017,0.331507,0.0009368232,11.32,2025-07-18
2025-07-18,916,916,IBM,2025-07-18,275.0,9.19,call,1,220,0.27242,0.36067,0.00936,-0.07063,0.54974,0.27704,0.331507,0.0004904995,9.19,2025-07-18
2025-07-18,918,918,IBM,2025-07-18,280.0,7.95,call,58,209,0.27287,0.31933,0.00892,-0.06688,0.52469,0.24643,0.331507,0.0003104164,7.95,2025-07-18
2025-07-18,920,920,IBM,2025-07-18,285.0,6.65,call,3,178,0.27211,0.27982,0.00842,-0.0623,0.49418,0.21698,0.331507,0.0001804438,6.65,2025-07-18
